source_idx,source_name,volume,issue,n_works,yr_min,yr_max,yr_spread,vol_typical_yr,yr_excess,years_and_counts,example_titles
136612413,Journal of Futures Markets,42,4,8,2020,2022,2,2022,2,"{2020: 1, 2021: 3, 2022: 4}",Information and the Arrival Rate of Option Trading Volume
76633192,Journal of Business Ethics,162,1,16,2018,2020,2,2018,2,"{2018: 14, 2020: 2}","Reviewers 2019 | Review of Give People Money: How a Basic Income Would End Poverty, Revolutionize Work, and Remake the World by Annie Lowrey"
162525099,Financial Analysts Journal,69,1,7,2011,2013,2,2013,2,"{2011: 1, 2013: 6}",Logical Implications of GASB's Methodology for Valuing Pension Liabilities
35673206,International Marketing Review,40,3,6,2021,2023,2,2023,2,"{2021: 2, 2022: 3, 2023: 1}","Decision-making in international marketing: past, present and future"
4210181832,Total Quality Management & Business Excellence,28,7-8,12,2015,2017,2,2015,2,"{2015: 5, 2016: 6, 2017: 1}",Impact of total quality services on financial performance: role of service profit chain
133335107,Mathematical Finance,22,3,8,2010,2012,2,2010,2,"{2010: 5, 2011: 1, 2012: 2}",TRANSIENT LINEAR PRICE IMPACT AND FREDHOLM INTEGRAL EQUATIONS
121026525,Journal of Evolutionary Economics,27,2,9,2015,2017,2,2017,2,"{2015: 4, 2016: 4, 2017: 1}",Rethinking the economic possibilities of our grandchildren: what is the future of consumption?
38024979,Journal of International Business Studies,50,5,9,2017,2019,2,2019,2,"{2017: 1, 2018: 5, 2019: 3}",The myth of the stay-at-home family firm: How family-managed SMEs can overcome their internationalization limitations
43415676,Journal of Strategic Marketing,28,6,5,2018,2020,2,2018,2,"{2018: 2, 2019: 2, 2020: 1}",Special Issue on Data Driven Marketing Strategies
105799767,European Journal of the History of Economic Thought,18,1,7,2009,2011,2,2011,2,"{2009: 3, 2011: 4}",The Anglo-Irish context for William Edward Hearn's economic beliefs and the ultimate failure of his <i>Plutology</i> | From the Great Depression to Bretton Woods: Jacob Viner and international monetary stabilization (1930–1945)
170913539,Bulletin of Economic Research,67,4,9,2013,2015,2,2013,2,"{2013: 6, 2014: 2, 2015: 1}",ACKNOWLEDGEMENT TO REFEREES
127742747,Journal of Econometrics,190,1,11,2013,2015,2,2015,2,"{2013: 1, 2015: 10}",Grouped effects estimators in fixed effects models
144747835,Australian Accounting Review,30,2,5,2018,2020,2,2018,2,"{2018: 3, 2020: 2}","Is an Auditor's Propensity to Issue Going Concern Opinions a Valid Measure of Audit Quality? | Fair Value Exposure, Changes in Fair Value and Audit Fees: Evidence from the Australian Real Estate Industry"
67638930,Structural Change and Economic Dynamics,19,3,6,2006,2008,2,2008,2,"{2006: 1, 2007: 1, 2008: 4}",Transition with Heterogeneous Labor
23343376,International Business Review,29,4,16,2018,2020,2,2020,2,"{2018: 2, 2019: 4, 2020: 10}",Ethno-national ties and international business opportunity exploitation: The role of environmental factors | Purchasing behaviour of ethnicities: Are they different?
4210179124,Review of Behavioral Economics,3,3-4,6,2014,2016,2,2016,2,"{2014: 1, 2016: 5}",Buying and Selling Risk -- An Experiment Investigating Evaluation Asymmetries
23218617,Journal of International Trade & Economic Development,16,4,6,2005,2007,2,2007,2,"{2005: 1, 2007: 5}",Trade and Growth in the Presence of Distortions
181517389,Spanish Economic Review,6,4,3,2002,2004,2,2004,2,"{2002: 1, 2004: 2}",Price Setting and the Steady-State Effects of Inflation
185905316,The Journal of Technology Transfer,37,5,11,2010,2012,2,2010,2,"{2010: 4, 2011: 6, 2012: 1}",Firm innovation in policy-driven parks and spontaneous clusters: the smaller firm the better?
4210231290,Financial markets and portfolio management,38,1,6,2022,2024,2,2024,2,"{2022: 1, 2023: 3, 2024: 2}",The palgrave handbook of FinTech and blockchain
122161766,Journal of Forecasting,30,3,3,2008,2010,2,2010,2,"{2008: 1, 2010: 2}",Is Forecasting with Large Models Informative? Assessing the Role of Judgement in Macroeconomic Forecasts
201533460,Applied Economics,42,26,8,2008,2010,2,2008,2,"{2008: 4, 2009: 3, 2010: 1}",Location intentions of immigrants at retirement: stay/return or go ‘back and forth’?
4306513120,Indian Journal of Economics & Business,4,1,3,2003,2005,2,2005,2,"{2003: 1, 2005: 2}","ASSESSMENT OF THE RISK MANAGEMENT POTENTIAL OF A RAINFALL BASED INSURANCE INDEX AND RAINFALL OPTIONS IN ANDHRA PRADESH, INDIA"
998097505,The Journal of Law and Economics,54,2,8,2009,2011,2,2011,2,"{2009: 1, 2011: 7}",Long Term Effects of Minimum Legal Drinking Age Laws on Adult Alcohol Use and Driving Fatalities
45992627,The Economic Journal,120,549,8,2008,2010,2,2010,2,"{2008: 1, 2009: 1, 2010: 6}",Forced to Be Rich? Returns to Compulsory Schooling in Britain
185905316,The Journal of Technology Transfer,39,2,7,2011,2013,2,2013,2,"{2011: 1, 2012: 2, 2013: 4}",Against the one-way-street: analyzing knowledge transfer from industry to science
161221442,Abacus,57,1,6,2019,2021,2,2021,2,"{2019: 1, 2020: 1, 2021: 4}",Choosing the Level of Significance: A Decision‐theoretic Approach
44376543,Business & Society,54,1,5,2012,2014,2,2012,2,"{2012: 4, 2014: 1}",A New Era for <i>Business &amp; Society</i>
23246025,Corporate Reputation Review,28,2,5,2022,2024,2,2024,2,"{2022: 1, 2024: 4}",The Impact of Employer Brand on Job Seekers’ Attitudes and Intentions: The Moderating Role of Value Congruence and Social Media
2764806082,China Journal of Accounting Research,11,1,4,2016,2018,2,2018,2,"{2016: 1, 2017: 1, 2018: 2}",Identifying M&amp;A targets and the information content of VC/PEs
4210218316,European Journal of Management and Business Economics,33,1,7,2021,2023,2,2023,2,"{2021: 1, 2022: 2, 2023: 4}","The learning effect on organizational performance during a crisis: a serial mediation analysis with knowledge creation, storage and sharing"
52333995,Journal of Economic Methodology,31,1,5,2022,2024,2,2024,2,"{2022: 1, 2023: 3, 2024: 1}","Crooked thinking or straight talk? Modernizing Epicurean scientific philosophy <b>Crooked thinking or straight talk? Modernizing Epicurean scientific philosophy</b> , by Ken Binmore, Cham, Springer, 2020, x + 130 pp., €25.99, ISBN: 978-3-030-39546-9"
113497174,Human Resource Management Journal,30,3,6,2018,2020,2,2020,2,"{2018: 1, 2019: 3, 2020: 2}",Career success schemas and their contextual embeddedness: A comparative configurational perspective
185930956,Contemporary Economic Policy,21,3,10,2001,2003,2,2003,2,"{2001: 1, 2003: 9}",Age Discrimination Legislation in the United States
66510378,Critical Perspectives on Accounting,16,4,7,2003,2005,2,2003,2,"{2003: 5, 2004: 1, 2005: 1}",I have a dream
126936603,International Regional Science Review,38,4,5,2013,2015,2,2013,2,"{2013: 4, 2015: 1}",Regional Air Quality and Happiness in Germany
199447588,Journal of Public Economics,94,7-8,9,2008,2010,2,2010,2,"{2008: 1, 2010: 8}",Heterogeneous Treatment and Self-Selection in a Wage Subsidy Experiment
23254222,American Economic Review,111,5,8,2019,2021,2,2021,2,"{2019: 1, 2021: 7}","Dynastic Human Capital, Inequality and Intergenerational Mobility"
200274427,Pacific Economic Review,23,5,4,2016,2018,2,2016,2,"{2016: 1, 2018: 3}","Diagnosing the Source of Financial Market Shocks: An Application to the Asian, Subprime and European Financial Crises"
131852005,European Financial Management,16,2,8,2008,2010,2,2008,2,"{2008: 6, 2009: 1, 2010: 1}",Passive Hedge Fund Replication – Beyond the Linear Case
126936603,International Regional Science Review,39,2,4,2013,2015,2,2015,2,"{2013: 1, 2014: 1, 2015: 2}",Testing the Reciprocal Relationship between Attitudes and Land Use in Relation to Trip Frequencies
2764768042,Journal of Economics Finance and Administrative Science,25,49,11,2018,2020,2,2020,2,"{2018: 1, 2019: 5, 2020: 5}",Model for assessing the quality of marketing-management education
200274427,Pacific Economic Review,25,3,5,2018,2020,2,2020,2,"{2018: 1, 2019: 3, 2020: 1}",Club convergence analysis of regional ecological efficiency in China
131852005,European Financial Management,19,4,9,2011,2013,2,2013,2,"{2011: 6, 2013: 3}",Bank Regulations after the Global Financial Crisis: Good Intentions and Unintended Evil | Regulating Banking Bonuses in the European Union: a Case Study in Unintended Consequences
124549413,Journal of Economic Surveys,27,2,9,2011,2013,2,2011,2,"{2011: 7, 2012: 1, 2013: 1}",THE DEBATE ABOUT THE REVIVED BRETTON‐WOODS REGIME: A SURVEY AND EXTENSION OF THE LITERATURE
125733402,Investigación Económica,27,2,5,2001,2003,2,2003,2,"{2001: 1, 2003: 4}",Quality adjusted prices: Hedonic methods and implications for national accounts
2764955566,The Indian Economic Journal,72,2,12,2022,2024,2,2024,2,"{2022: 1, 2023: 2, 2024: 9}",Price Impact of Derivatives Listing and Delisting: Evidence from India
133599136,Organizational Research Methods,26,1,6,2020,2022,2,2022,2,"{2020: 4, 2021: 1, 2022: 1}","Computational Literature Reviews: Method, Algorithms, and Roadmap"
153861934,Journal of Marketing Education,45,1,7,2021,2023,2,2023,2,"{2021: 4, 2022: 2, 2023: 1}",The (R)evolution of Marketing Education
101209419,Journal of Development Economics,67,2,9,2000,2002,2,2002,2,"{2000: 1, 2002: 8}",Determinants of Barter in Russia an Empirical Analysis
171424506,European Accounting Review,21,4,7,2010,2012,2,2012,2,"{2010: 1, 2011: 1, 2012: 5}",Formal Participation in the IASB's Due Process of Standard Setting: A Multi-issue/Multi-period Analysis
47864991,Applied Psychology,63,3,7,2012,2014,2,2012,2,"{2012: 4, 2013: 2, 2014: 1}",Applied Psychology: An International Review Special Issue
23254222,American Economic Review,112,12,8,2020,2022,2,2022,2,"{2020: 1, 2022: 7}",Convex Supply Curves
92565720,Oxford Bulletin of Economics and Statistics,64,3,4,2000,2002,2,2002,2,"{2000: 1, 2002: 3}",Business Fixed Investment: Evidence of a Financial Accelerator in Europe
6013065,Journal of Management & Governance,15,2,8,2009,2011,2,2009,2,"{2009: 6, 2011: 2}",Comment on ‘A political economy of accounting standard setting’ | Comment on ‘A political economy of accounting standard setting’: a reply
165492527,The Economic History Review,55,1,8,2000,2002,2,2002,2,"{2000: 1, 2002: 7}",Review of (post-1850) periodical literature published in 2000
323237,Accounting and Business Research,50,3,3,2018,2020,2,2020,2,"{2018: 1, 2019: 1, 2020: 1}","Bank accounting regulations, enforcement mechanisms, and financial statement informativeness: cross-country evidence"
31690342,Strategic Entrepreneurship Journal,13,1,6,2017,2019,2,2019,2,"{2017: 1, 2018: 4, 2019: 1}",Self‐selection of entrepreneurial firms in thin venture capital markets: Theory and empirical evidence
92565720,Oxford Bulletin of Economics and Statistics,71,4,6,2007,2009,2,2009,2,"{2007: 1, 2008: 1, 2009: 4}",On Testing Conditional Sigma – Convergence*
77308338,Corporate Governance An International Review,25,1,5,2015,2017,2,2017,2,"{2015: 1, 2016: 3, 2017: 1}",The Media and Firm Reputation Roles in Corporate Governance Improvements: Lessons from <scp>European</scp> Dual Class Share Unifications
145507837,Industrial and Corporate Change,26,5,6,2015,2017,2,2017,2,"{2015: 2, 2016: 2, 2017: 2}",Labor flexibility and innovation in new ventures | Financial constraints and the productivity–survival link: evidence from China’s firm-level data
136612413,Journal of Futures Markets,42,8,10,2020,2022,2,2022,2,"{2020: 1, 2022: 9}","Withdrawn: Yan, C, Zhao, B. (2018). A general jump‐diffusion process to price volatility derivatives. J Futures Markets, 39, 15–37. https://doi.org/10.1002/fut.21962"
166792937,Economics of Transition,10,1,8,2000,2002,2,2002,2,"{2000: 1, 2002: 7}",How Efficient is the East German Economy? An Exploration with Micro Data
160393188,Journal of the Japanese and International Economies,16,3,6,2000,2002,2,2002,2,"{2000: 1, 2002: 5}",On the Desirability of a Regional Basket Currency Arrangement
170913539,Bulletin of Economic Research,67,3,6,2013,2015,2,2013,2,"{2013: 4, 2014: 1, 2015: 1}",PARADIGM SHIFT: A MEAN FIELD GAME APPROACH
94552155,Organization & Environment,34,1,7,2019,2021,2,2019,2,"{2019: 3, 2020: 3, 2021: 1}","Leadership Forum on Organizations and Sustainability: Taking Stock, Looking Forward"
37173775,European Journal of Law and Economics,38,1,9,2012,2014,2,2012,2,"{2012: 4, 2013: 4, 2014: 1}",Institutional competition of optional codes in European contract law
44261207,Hitotsubashi journal of economics,57,2,5,2014,2016,2,2016,2,"{2014: 1, 2016: 4}",STRATEGIC TRADE POLICIES IN INTERNATIONAL RIVALRY WHEN COMPETITION MODE IS ENDOGENOUS
86301901,Revista de economía aplicada/Revista de economía aplicada,16,48,4,2006,2008,2,2008,2,"{2006: 1, 2008: 3}",Planificación fiscal con el impuesto dual sobre la renta
185325801,Journal of Korea Trade,14,2,3,2008,2010,2,2010,2,"{2008: 1, 2010: 2}",Northeast Asian Cluster through Business and Cultural Cooperation
42678134,Journal of Hospitality & Tourism Research,39,4,6,2013,2015,2,2013,2,"{2013: 5, 2015: 1}",JHTR Editorial
44376543,Business & Society,56,6,5,2015,2017,2,2015,2,"{2015: 4, 2017: 1}",Measuring Corporate Social Responsibility and Impact: Enhancing Quantitative Research Design and Methods in Business and Society Research
2735890421,The World Bank Economic Review,31,2,3,2015,2017,2,2017,2,"{2015: 1, 2016: 1, 2017: 1}",Political Connections and Tariff Evasion Evidence from Tunisia
135086714,Journal of Information Technology,25,1,6,2008,2010,2,2010,2,"{2008: 1, 2009: 3, 2010: 2}",Sponsorship and it Vendor Management of Projects
178258306,Empirical Economics,34,3,10,2005,2007,2,2007,2,"{2005: 1, 2007: 9}","Consumption, Wealth and Business Cycles in Germany"
4306526010,Review of Business,36,1,3,2013,2015,2,2015,2,"{2013: 1, 2015: 2}",To What Extent Are the Final Cost Objectives of Universities Subsidized
2764934467,Iranian economic review,25,1,12,2019,2021,2,2020,1,"{2019: 5, 2020: 4, 2021: 3}",Non-linear Relation between External Debt and Economic Growth in Nigeria: Does the Investment Channel Matter? | The Population Aging Effect on Pattern of Export (Case of Major Trade Partners of Iran)
166264140,Emerging Markets Finance and Trade,50,5,12,2013,2015,2,2014,1,"{2013: 1, 2015: 11}",Does 'Vote No' Change Corporate Governance and Firm Value? Evidence from the Shareholder Activism of the Korean National Pension Service
4210171597,Accounting and Finance,54,3,11,2012,2014,2,2013,1,"{2012: 1, 2013: 9, 2014: 1}",Are Multiple Directorships Beneficial in East Asia?
39841227,International Journal of Forecasting,36,3,26,2018,2020,2,2019,1,"{2018: 2, 2019: 3, 2020: 21}",Brexit: Tracking and disentangling the sentiment towards leaving the EU | Efficient big data model selection with applications to fraud detection
136211407,Ecological Economics,64,4,26,2006,2008,2,2007,1,"{2006: 1, 2007: 19, 2008: 6}",Implications of market orientation on the environmental transformation of industrial firms
127742747,Journal of Econometrics,129,1-2,12,2003,2005,2,2004,1,"{2003: 1, 2004: 9, 2005: 2}",Small Sample Properties of Forecasts from Autoregressive Models Under Structural Breaks
116483603,Journal of Risk & Insurance,83,3,11,2014,2016,2,2015,1,"{2014: 2, 2015: 7, 2016: 2}",The Impact of the Financial Crisis and Natural Catastrophes on CAT Bonds | A Test of Asymmetric Learning in Competitive Insurance With Partial Information Sharing
107036887,Asia Pacific Journal of Management,31,2,14,2012,2014,2,2013,1,"{2012: 1, 2013: 12, 2014: 1}",Business and regulators partnerships: Government transformational leadership for constructive conflict management
