,inCites_organisation,substring,oa_id,oa_name,oa_country,score,matching_type,chosen,organization_established,organization_id,organization_links,organization_types
0,Institut Polytechnique de Paris,Institut Polytechnique de Paris,https://openalex.org/I4210145102,Institut Polytechnique de Paris,FR,1.0,EXACT,True,2019.0,https://ror.org/042tfbd02,"[{'type': 'website', 'value': 'https://www.ip-paris.fr'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Polytechnic_Institute_of_Paris'}]",['education']
0,University of Oklahoma - Norman,University of Oklahoma,https://openalex.org/I8692664,University of Oklahoma,US,1.0,HEURISTICS,True,1890.0,https://ror.org/02aqsxs83,"[{'type': 'website', 'value': 'https://www.ou.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Oklahoma'}]","['education', 'funder']"
0,University of Oregon,University of Oregon,https://openalex.org/I181233156,University of Oregon,US,1.0,EXACT,True,1876.0,https://ror.org/0293rh119,"[{'type': 'website', 'value': 'https://www.uoregon.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Oregon'}]","['education', 'funder']"
0,University of Otago,University of Otago,https://openalex.org/I80281795,University of Otago,NZ,1.0,EXACT,True,1869.0,https://ror.org/01jmxt844,"[{'type': 'website', 'value': 'http://www.otago.ac.nz/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Otago'}]","['education', 'funder']"
0,University of Ottawa,University of Ottawa,https://openalex.org/I153718931,University of Ottawa,CA,1.0,EXACT,True,1848.0,https://ror.org/03c4mmv16,"[{'type': 'website', 'value': 'https://www.uottawa.ca'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Ottawa'}]","['education', 'funder']"
0,University of Padua,University of Padua,https://openalex.org/I138689650,University of Padua,IT,1.0,EXACT,True,1222.0,https://ror.org/00240q980,"[{'type': 'website', 'value': 'https://www.unipd.it'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Padua'}]","['education', 'funder']"
0,University of Piraeus,University of Piraeus,https://openalex.org/I154757721,University of Piraeus,GR,1.0,EXACT,True,1938.0,https://ror.org/02qs84g94,"[{'type': 'website', 'value': 'https://unipi.gr'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Piraeus'}]",['education']
0,University of Pittsburgh,University of Pittsburgh,https://openalex.org/I170201317,University of Pittsburgh,US,1.0,EXACT,True,1787.0,https://ror.org/01an3r305,"[{'type': 'website', 'value': 'http://www.pitt.edu/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Pittsburgh'}]","['education', 'funder']"
0,University of Portsmouth,University of Portsmouth,https://openalex.org/I63072094,University of Portsmouth,GB,1.0,EXACT,True,1869.0,https://ror.org/03ykbk197,"[{'type': 'website', 'value': 'https://www.port.ac.uk'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Portsmouth'}]","['education', 'funder']"
0,Charles University Prague,Charles University Prague,https://openalex.org/I21250087,Charles University,CZ,0.94,COMMON TERMS,True,1348.0,https://ror.org/024d6js02,"[{'type': 'website', 'value': 'https://www.cuni.cz'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Charles_University_in_Prague'}]","['education', 'funder']"
1,Charles University Prague,Charles University,https://openalex.org/I153230381,Charles Sturt University,AU,0.86,HEURISTICS,False,1989.0,https://ror.org/00wfvh315,"[{'type': 'website', 'value': 'http://www.csu.edu.au/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Charles_Sturt_University'}]","['education', 'funder']"
2,Charles University Prague,Charles University,https://openalex.org/I29894533,Charles Darwin University,AU,0.84,HEURISTICS,False,2003.0,https://ror.org/048zcaj52,"[{'type': 'website', 'value': 'http://www.cdu.edu.au/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Charles_Darwin_University'}]","['education', 'funder']"
0,Qatar University,Qatar University,https://openalex.org/I60342839,Qatar University,QA,1.0,EXACT,True,1973.0,https://ror.org/00yhnba62,"[{'type': 'website', 'value': 'http://www.qu.edu.qa/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Qatar_University'}]","['education', 'funder']"
0,Zhejiang Gongshang University,Zhejiang Gongshang University,https://openalex.org/I75059550,Zhejiang Gongshang University,CN,1.0,EXACT,True,1911.0,https://ror.org/0569mkk41,"[{'type': 'website', 'value': 'http://www.zjgsu.edu.cn'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Zhejiang_Gongshang_University'}]","['education', 'funder']"
0,University of South Australia,University of South Australia,https://openalex.org/I170239107,University of South Australia,AU,1.0,EXACT,True,1991.0,https://ror.org/01p93h210,"[{'type': 'website', 'value': 'https://www.unisa.edu.au/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_South_Australia'}]","['education', 'funder']"
0,University of Southern Denmark,University of Southern Denmark,https://openalex.org/I177969490,University of Southern Denmark,DK,1.0,EXACT,True,1998.0,https://ror.org/03yrrjy16,"[{'type': 'website', 'value': 'https://www.sdu.dk'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Southern_Denmark'}]","['education', 'funder']"
0,University of St Andrews,University of St Andrews,https://openalex.org/I16835326,University of St Andrews,GB,1.0,EXACT,True,1410.0,https://ror.org/02wn5qz54,"[{'type': 'website', 'value': 'http://www.st-andrews.ac.uk/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_St_Andrews'}]","['education', 'funder']"
0,University of Strathclyde,University of Strathclyde,https://openalex.org/I181647926,University of Strathclyde,GB,1.0,EXACT,True,1796.0,https://ror.org/00n3w3b69,"[{'type': 'website', 'value': 'https://www.strath.ac.uk'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Strathclyde'}]","['education', 'funder']"
0,University of Tennessee Knoxville,University of Tennessee Knoxville,https://openalex.org/I75027704,University of Tennessee at Knoxville,US,0.96,COMMON TERMS,True,1794.0,https://ror.org/020f3ap87,"[{'type': 'website', 'value': 'https://www.utk.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Tennessee'}]","['education', 'funder']"
1,University of Tennessee Knoxville,Tennessee University,https://openalex.org/I2799495847,University of Tennessee System,US,0.88,HEURISTICS,False,1968.0,https://ror.org/00xzqjh13,"[{'type': 'website', 'value': 'http://tennessee.edu/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/University_of_Tennessee_system'}]","['education', 'funder']"
2,University of Tennessee Knoxville,University of Tennessee,https://openalex.org/I109963312,University of Tennessee at Martin,US,0.82,HEURISTICS,False,1927.0,https://ror.org/01244fm76,"[{'type': 'website', 'value': 'http://www.utm.edu/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Tennessee_at_Martin'}]",['education']
0,Utrecht University,Utrecht University,https://openalex.org/I193662353,Utrecht University,NL,1.0,EXACT,True,1636.0,https://ror.org/04pp8hn57,"[{'type': 'website', 'value': 'https://www.uu.nl'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Utrecht_University'}]","['education', 'funder']"
0,University of Valencia,University of Valencia,https://openalex.org/I16097986,Universitat de València,ES,1.0,EXACT,True,1499.0,https://ror.org/043nxc105,"[{'type': 'website', 'value': 'https://www.uv.es'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/University_of_Valencia'}]","['education', 'funder']"
0,University of Victoria,University of Victoria,https://openalex.org/I212119943,University of Victoria,CA,1.0,EXACT,True,1963.0,https://ror.org/04s5mat29,"[{'type': 'website', 'value': 'https://www.uvic.ca'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Victoria'}]","['education', 'funder']"
0,University of Vienna,University of Vienna,https://openalex.org/I129774422,University of Vienna,AT,1.0,EXACT,True,1365.0,https://ror.org/03prydq77,"[{'type': 'website', 'value': 'https://www.univie.ac.at'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Vienna'}]","['education', 'funder']"
0,University of Waterloo,University of Waterloo,https://openalex.org/I151746483,University of Waterloo,CA,1.0,EXACT,True,1956.0,https://ror.org/01aff2v68,"[{'type': 'website', 'value': 'https://uwaterloo.ca/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Waterloo'}]","['education', 'funder']"
0,University of York - UK,University of York UK,https://openalex.org/I52099693,University of York,GB,0.92,COMMON TERMS,True,1963.0,https://ror.org/04m01e293,"[{'type': 'website', 'value': 'https://www.york.ac.uk'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_York'}]","['education', 'funder']"
1,University of York - UK,University of York,https://openalex.org/I124246371,York St John University,GB,0.83,HEURISTICS,False,1841.0,https://ror.org/00z5fkj61,"[{'type': 'website', 'value': 'http://www.yorksj.ac.uk/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/York_St_John_University'}]","['education', 'funder']"
0,University of Nottingham Ningbo China,University of Nottingham Ningbo China,https://openalex.org/I13591777,University of Nottingham Ningbo China,CN,1.0,EXACT,True,2004.0,https://ror.org/03y4dt428,"[{'type': 'website', 'value': 'https://www.nottingham.edu.cn'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/University_of_Nottingham_Ningbo_China'}]","['education', 'funder']"
0,Uppsala University,Uppsala University,https://openalex.org/I123387679,Uppsala University,SE,1.0,EXACT,True,1477.0,https://ror.org/048a87296,"[{'type': 'website', 'value': 'https://www.uu.se/en/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Uppsala_University'}]","['education', 'funder']"
0,Vanderbilt University,Vanderbilt University,https://openalex.org/I200719446,Vanderbilt University,US,1.0,EXACT,True,1873.0,https://ror.org/02vm5rt34,"[{'type': 'website', 'value': 'http://www.vanderbilt.edu/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Vanderbilt_University'}]","['education', 'funder']"
0,Vilnius Gediminas Technical University,Vilnius Gediminas Technical University,https://openalex.org/I167420956,Vilnius Gediminas Technical University,LT,1.0,EXACT,True,1956.0,https://ror.org/02x3e4q36,"[{'type': 'website', 'value': 'https://vilniustech.lt'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Vilnius_Gediminas_Technical_University'}]",['education']
0,Virginia Polytechnic Institute & State University,Virginia Polytechnic Institute & State University,https://openalex.org/I859038795,Virginia Tech,US,1.0,PHRASE,True,1872.0,https://ror.org/02smfhw86,"[{'type': 'website', 'value': 'https://www.vt.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Virginia_Tech'}]","['education', 'funder']"
0,Wageningen University & Research,Wageningen University & Research,https://openalex.org/I913481162,Wageningen University & Research,NL,1.0,EXACT,True,1918.0,https://ror.org/04qw24q55,"[{'type': 'website', 'value': 'https://www.wur.nl/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Wageningen_University_and_Research_Centre'}]","['education', 'funder']"
0,Wilfrid Laurier University,Wilfrid Laurier University,https://openalex.org/I75381157,Wilfrid Laurier University,CA,1.0,EXACT,True,1973.0,https://ror.org/00fn7gb05,"[{'type': 'website', 'value': 'https://wlu.ca'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Wilfrid_Laurier_University'}]","['education', 'funder']"
0,Xi'an Jiaotong University,Xi'an Jiaotong University,https://openalex.org/I87445476,Xi'an Jiaotong University,CN,1.0,EXACT,True,1896.0,https://ror.org/017zhmm22,"[{'type': 'website', 'value': 'https://www.xjtu.edu.cn'}, {'type': 'wikipedia', 'value': ""http://en.wikipedia.org/wiki/Xi'an_Jiaotong_University""}]","['education', 'funder']"
0,Yonsei University,Yonsei University,https://openalex.org/I193775966,Yonsei University,KR,1.0,EXACT,True,1885.0,https://ror.org/01wjejq96,"[{'type': 'website', 'value': 'https://www.yonsei.ac.kr'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Yonsei_University'}]","['education', 'funder']"
0,Zhejiang University,Zhejiang University,https://openalex.org/I76130692,Zhejiang University,CN,1.0,EXACT,True,1897.0,https://ror.org/00a2xv884,"[{'type': 'website', 'value': 'https://www.zju.edu.cn'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Zhejiang_University'}]","['education', 'funder']"
0,Jilin University,Jilin University,https://openalex.org/I194450716,Jilin University,CN,1.0,EXACT,True,1946.0,https://ror.org/00js3aw79,"[{'type': 'website', 'value': 'https://www.jlu.edu.cn/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Jilin_University'}]","['education', 'funder']"
0,Aalborg University,Aalborg University,https://openalex.org/I891191580,Aalborg University,DK,1.0,EXACT,True,1974.0,https://ror.org/04m5j1k67,"[{'type': 'website', 'value': 'https://www.aau.dk'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Aalborg_University'}]","['education', 'funder']"
0,Aix-Marseille Universite,Aix-Marseille Universite,https://openalex.org/I21491767,Aix-Marseille Université,FR,1.0,EXACT,True,1409.0,https://ror.org/035xkbk20,"[{'type': 'website', 'value': 'http://www.univ-amu.fr/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Aix-Marseille_University'}]","['education', 'funder']"
0,East China University of Science & Technology,East China University of Science & Technology,https://openalex.org/I143593769,East China University of Science and Technology,CN,1.0,PHRASE,True,1952.0,https://ror.org/01vyrm377,"[{'type': 'website', 'value': 'https://www2.ecust.edu.cn/_t41/main.htm'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/East_China_University_of_Science_and_Technology'}]","['education', 'funder']"
0,Bank of Canada,Bank of Canada,https://openalex.org/I898769471,Bank of Canada,CA,1.0,EXACT,True,1935.0,https://ror.org/05cc98565,"[{'type': 'website', 'value': 'https://www.bankofcanada.ca'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Bank_of_Canada'}]","['funder', 'other']"
0,Bank of England,Bank of England,https://openalex.org/I46860202,Bank of England,GB,1.0,EXACT,True,1694.0,https://ror.org/04p3y0q03,"[{'type': 'website', 'value': 'http://www.bankofengland.co.uk/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Bank_of_England'}]","['funder', 'other']"
0,Universite de Lille,Universite de Lille,https://openalex.org/I2279609970,Université de Lille,FR,1.0,EXACT,True,2021.0,https://ror.org/02kzqn938,"[{'type': 'website', 'value': 'https://www.univ-lille.fr/home/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/University_of_Lille'}]","['education', 'funder']"
0,Universita Ca Foscari Venezia,Universita Ca Foscari Venezia,https://openalex.org/I149461666,Ca' Foscari University of Venice,IT,1.0,EXACT,True,1868.0,https://ror.org/04yzxz566,"[{'type': 'website', 'value': 'https://www.unive.it'}, {'type': 'wikipedia', 'value': ""http://en.wikipedia.org/wiki/Ca'_Foscari_University_of_Venice""}]","['education', 'funder']"
0,San Diego State University,San Diego State University,https://openalex.org/I26538001,San Diego State University,US,1.0,EXACT,True,1897.0,https://ror.org/0264fdx42,"[{'type': 'website', 'value': 'https://www.sdsu.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/San_Diego_State_University'}]","['education', 'funder']"
0,Capital University of Economics & Business,Capital University of Economics & Business,https://openalex.org/I90259746,Capital University of Economics and Business,CN,1.0,PHRASE,True,1956.0,https://ror.org/01r5sf951,"[{'type': 'website', 'value': 'https://www.cueb.edu.cn'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Capital_University_of_Economics_and_Business'}]","['education', 'funder']"
0,University of Warsaw,University of Warsaw,https://openalex.org/I4654613,University of Warsaw,PL,1.0,EXACT,True,1816.0,https://ror.org/039bjqg32,"[{'type': 'website', 'value': 'http://en.uw.edu.pl/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Warsaw'}]","['education', 'funder']"
0,Wuhan University,Wuhan University,https://openalex.org/I37461747,Wuhan University,CN,1.0,EXACT,True,1893.0,https://ror.org/033vjfk17,"[{'type': 'website', 'value': 'https://www.whu.edu.cn'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Wuhan_University'}]","['education', 'funder']"
